account_id,city,latitude,longitude,ip_prefix,primary_channel,typical_amount,typical_hour,primary_device,secondary_device,primary_sim,shared_device_allowed,regret_limit_30d,interaction_ms_per_step,typing_interval_ms,tilt_variance,recipients
ng_acct_00457,Lagos,6.5244,3.3792,102.88.10.0/24,agent,23950.0,16,device_00457_primary,device_00457_family,sim_00457_primary,False,3,3796.825338282061,134.9378139266054,2.67651065935484,"['ng_recipient_00457_0', 'ng_recipient_00457_1', 'ng_recipient_00457_2', 'ng_recipient_00457_3', 'ng_recipient_00457_4']"
ng_acct_00458,Abuja,9.0765,7.3986,105.112.24.0/24,app,2520.0,18,device_00458_primary,device_00458_family,sim_00458_primary,True,3,3558.03772921379,178.51029339457133,2.8056286571466575,"['ng_recipient_00458_0', 'ng_recipient_00458_1', 'ng_recipient_00458_2', 'ng_recipient_00458_3', 'ng_recipient_00458_4']"
ng_acct_00459,Kano,12.0022,8.592,197.210.8.0/24,app,3490.0,21,device_00459_primary,device_00459_family,sim_00459_primary_verified,True,3,3421.935715237579,172.97281233255688,2.0269113453180405,"['ng_recipient_00459_0', 'ng_recipient_00459_1', 'ng_recipient_00459_2', 'ng_recipient_00459_3', 'ng_recipient_00459_4']"
ng_acct_00460,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,3830.0,6,device_00460_primary,device_00460_family,sim_00460_primary_verified,False,4,3673.3252860984744,218.2233003080856,2.4091505197988865,"['ng_recipient_00460_0', 'ng_recipient_00460_1', 'ng_recipient_00460_2', 'ng_recipient_00460_3', 'ng_recipient_00460_4']"
ng_acct_00461,Ibadan,7.3775,3.947,102.89.6.0/24,app,7680.0,7,device_00461_primary,device_00461_family,sim_00461_primary,False,3,3529.4074580984156,167.56355206993427,2.805776472695821,"['ng_recipient_00461_0', 'ng_recipient_00461_1', 'ng_recipient_00461_2', 'ng_recipient_00461_3', 'ng_recipient_00461_4']"
ng_acct_00462,Enugu,6.4584,7.5464,197.211.40.0/24,app,7590.0,8,device_00462_primary,device_00462_family,sim_00462_primary_verified,True,3,3456.4151340075823,239.06817070961966,2.151981570330946,"['ng_recipient_00462_0', 'ng_recipient_00462_1', 'ng_recipient_00462_2', 'ng_recipient_00462_3', 'ng_recipient_00462_4']"
ng_acct_00463,Lagos,6.5244,3.3792,102.88.10.0/24,app,9430.0,20,device_00463_primary,device_00463_family,sim_00463_primary_verified,False,3,4297.922756013771,202.40877414180625,2.3156752804083593,"['ng_recipient_00463_0', 'ng_recipient_00463_1', 'ng_recipient_00463_2', 'ng_recipient_00463_3', 'ng_recipient_00463_4']"
ng_acct_00464,Abuja,9.0765,7.3986,105.112.24.0/24,app,2150.0,9,device_00464_primary,device_00464_family,sim_00464_primary_verified,False,2,3695.1607724233254,187.5261730286919,2.504318809447775,"['ng_recipient_00464_0', 'ng_recipient_00464_1', 'ng_recipient_00464_2', 'ng_recipient_00464_3', 'ng_recipient_00464_4']"
ng_acct_00465,Kano,12.0022,8.592,197.210.8.0/24,ussd,2170.0,8,device_00465_primary,device_00465_family,sim_00465_primary,True,3,4149.478871440136,249.15708045428516,3.250819491357191,"['ng_recipient_00465_0', 'ng_recipient_00465_1', 'ng_recipient_00465_2', 'ng_recipient_00465_3', 'ng_recipient_00465_4']"
ng_acct_00466,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,10310.0,6,device_00466_primary,device_00466_family,sim_00466_primary_verified,False,3,3732.4407465849017,181.3741056098235,2.1490927179853374,"['ng_recipient_00466_0', 'ng_recipient_00466_1', 'ng_recipient_00466_2', 'ng_recipient_00466_3', 'ng_recipient_00466_4']"
ng_acct_00467,Ibadan,7.3775,3.947,102.89.6.0/24,app,1560.0,21,device_00467_primary,device_00467_family,sim_00467_primary,False,4,3868.0713547362034,218.9317392940801,2.339060845587281,"['ng_recipient_00467_0', 'ng_recipient_00467_1', 'ng_recipient_00467_2', 'ng_recipient_00467_3', 'ng_recipient_00467_4']"
ng_acct_00468,Enugu,6.4584,7.5464,197.211.40.0/24,app,3150.0,7,device_00468_primary,device_00468_family,sim_00468_primary_verified,True,3,4760.259572588411,156.89266630298374,3.2613023710844598,"['ng_recipient_00468_0', 'ng_recipient_00468_1', 'ng_recipient_00468_2', 'ng_recipient_00468_3', 'ng_recipient_00468_4']"
ng_acct_00469,Lagos,6.5244,3.3792,102.88.10.0/24,app,10540.0,8,device_00469_primary,device_00469_family,sim_00469_primary,False,3,3004.4942207919003,223.71654916986927,1.932818114526586,"['ng_recipient_00469_0', 'ng_recipient_00469_1', 'ng_recipient_00469_2', 'ng_recipient_00469_3', 'ng_recipient_00469_4']"
ng_acct_00470,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,13230.0,13,device_00470_primary,device_00470_family,sim_00470_primary,True,3,4469.671792078173,184.77093957600178,2.013265462258999,"['ng_recipient_00470_0', 'ng_recipient_00470_1', 'ng_recipient_00470_2', 'ng_recipient_00470_3', 'ng_recipient_00470_4']"
ng_acct_00471,Kano,12.0022,8.592,197.210.8.0/24,app,10330.0,17,device_00471_primary,device_00471_family,sim_00471_primary,False,2,3312.3047708728964,174.5301336844313,2.385866534995211,"['ng_recipient_00471_0', 'ng_recipient_00471_1', 'ng_recipient_00471_2', 'ng_recipient_00471_3', 'ng_recipient_00471_4']"
ng_acct_00472,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,7400.0,16,device_00472_primary,device_00472_family,sim_00472_primary,False,3,2945.837123924264,193.36006162425457,1.8546364489039697,"['ng_recipient_00472_0', 'ng_recipient_00472_1', 'ng_recipient_00472_2', 'ng_recipient_00472_3', 'ng_recipient_00472_4']"
ng_acct_00473,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,2630.0,16,device_00473_primary,device_00473_family,sim_00473_primary,True,3,3526.1636170757674,230.63085596013943,2.0447948187422487,"['ng_recipient_00473_0', 'ng_recipient_00473_1', 'ng_recipient_00473_2', 'ng_recipient_00473_3', 'ng_recipient_00473_4']"
ng_acct_00474,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,1580.0,18,device_00474_primary,device_00474_family,sim_00474_primary,False,3,3622.580176095803,186.04095984036096,1.9174053058429208,"['ng_recipient_00474_0', 'ng_recipient_00474_1', 'ng_recipient_00474_2', 'ng_recipient_00474_3', 'ng_recipient_00474_4']"
ng_acct_00475,Lagos,6.5244,3.3792,102.88.10.0/24,agent,3860.0,7,device_00475_primary,device_00475_family,sim_00475_primary,False,2,2908.209579278063,217.14580138026542,2.0780622491287843,"['ng_recipient_00475_0', 'ng_recipient_00475_1', 'ng_recipient_00475_2', 'ng_recipient_00475_3', 'ng_recipient_00475_4']"
ng_acct_00476,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,3080.0,20,device_00476_primary,device_00476_family,sim_00476_primary,False,3,4099.5623387468495,199.20515088426103,1.6921853603189234,"['ng_recipient_00476_0', 'ng_recipient_00476_1', 'ng_recipient_00476_2', 'ng_recipient_00476_3', 'ng_recipient_00476_4']"
ng_acct_00477,Kano,12.0022,8.592,197.210.8.0/24,ussd,1650.0,14,device_00477_primary,device_00477_family,sim_00477_primary,False,3,4586.11324004765,171.15783281894127,2.242261820096692,"['ng_recipient_00477_0', 'ng_recipient_00477_1', 'ng_recipient_00477_2', 'ng_recipient_00477_3', 'ng_recipient_00477_4']"
ng_acct_00478,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,4940.0,7,device_00478_primary,device_00478_family,sim_00478_primary_verified,True,3,3327.027667700641,198.38290534947484,2.1735908038706233,"['ng_recipient_00478_0', 'ng_recipient_00478_1', 'ng_recipient_00478_2', 'ng_recipient_00478_3', 'ng_recipient_00478_4']"
ng_acct_00479,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,3250.0,21,device_00479_primary,device_00479_family,sim_00479_primary,False,3,5161.467155334002,215.8769466001512,3.0388736412337574,"['ng_recipient_00479_0', 'ng_recipient_00479_1', 'ng_recipient_00479_2', 'ng_recipient_00479_3', 'ng_recipient_00479_4']"
ng_acct_00480,Enugu,6.4584,7.5464,197.211.40.0/24,agent,8660.0,7,device_00480_primary,device_00480_family,sim_00480_primary,True,3,2536.9945201187475,203.66120868217848,2.94850180807118,"['ng_recipient_00480_0', 'ng_recipient_00480_1', 'ng_recipient_00480_2', 'ng_recipient_00480_3', 'ng_recipient_00480_4']"
ng_acct_00481,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,4290.0,21,device_00481_primary,device_00481_family,sim_00481_primary,True,3,4251.6198025864605,190.95221330688187,2.7497036666123433,"['ng_recipient_00481_0', 'ng_recipient_00481_1', 'ng_recipient_00481_2', 'ng_recipient_00481_3', 'ng_recipient_00481_4']"
ng_acct_00482,Abuja,9.0765,7.3986,105.112.24.0/24,app,10180.0,16,device_00482_primary,device_00482_family,sim_00482_primary,False,3,4725.8659658764045,159.29471258796522,3.323753317500744,"['ng_recipient_00482_0', 'ng_recipient_00482_1', 'ng_recipient_00482_2', 'ng_recipient_00482_3', 'ng_recipient_00482_4']"
ng_acct_00483,Kano,12.0022,8.592,197.210.8.0/24,ussd,4910.0,11,device_00483_primary,device_00483_family,sim_00483_primary_verified,True,4,3619.349875247955,113.51514653692455,3.3350446181956888,"['ng_recipient_00483_0', 'ng_recipient_00483_1', 'ng_recipient_00483_2', 'ng_recipient_00483_3', 'ng_recipient_00483_4']"
ng_acct_00484,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,8790.0,21,device_00484_primary,device_00484_family,sim_00484_primary,True,3,2782.765973133839,122.43736385027948,2.763963582021761,"['ng_recipient_00484_0', 'ng_recipient_00484_1', 'ng_recipient_00484_2', 'ng_recipient_00484_3', 'ng_recipient_00484_4']"
ng_acct_00485,Ibadan,7.3775,3.947,102.89.6.0/24,app,1110.0,13,device_00485_primary,device_00485_family,sim_00485_primary,True,2,4000.6009836059256,162.22746556696293,1.2493321989874235,"['ng_recipient_00485_0', 'ng_recipient_00485_1', 'ng_recipient_00485_2', 'ng_recipient_00485_3', 'ng_recipient_00485_4']"
ng_acct_00486,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,9320.0,14,device_00486_primary,device_00486_family,sim_00486_primary,False,3,3234.270333052349,126.75618994502065,3.053993410338242,"['ng_recipient_00486_0', 'ng_recipient_00486_1', 'ng_recipient_00486_2', 'ng_recipient_00486_3', 'ng_recipient_00486_4']"
ng_acct_00487,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,2410.0,9,device_00487_primary,device_00487_family,sim_00487_primary,False,3,3350.815441638196,237.13639838988348,2.754759903495047,"['ng_recipient_00487_0', 'ng_recipient_00487_1', 'ng_recipient_00487_2', 'ng_recipient_00487_3', 'ng_recipient_00487_4']"
ng_acct_00488,Abuja,9.0765,7.3986,105.112.24.0/24,app,1930.0,20,device_00488_primary,device_00488_family,sim_00488_primary,False,2,4112.715839817106,218.55993940694609,2.165684800284421,"['ng_recipient_00488_0', 'ng_recipient_00488_1', 'ng_recipient_00488_2', 'ng_recipient_00488_3', 'ng_recipient_00488_4']"
ng_acct_00489,Kano,12.0022,8.592,197.210.8.0/24,ussd,6350.0,13,device_00489_primary,device_00489_family,sim_00489_primary,True,3,3714.6708681903706,188.24565073223772,2.1214835351452024,"['ng_recipient_00489_0', 'ng_recipient_00489_1', 'ng_recipient_00489_2', 'ng_recipient_00489_3', 'ng_recipient_00489_4']"
ng_acct_00490,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,2050.0,18,device_00490_primary,device_00490_family,sim_00490_primary,True,3,3377.4774704899346,211.80421753870792,1.9804022798778125,"['ng_recipient_00490_0', 'ng_recipient_00490_1', 'ng_recipient_00490_2', 'ng_recipient_00490_3', 'ng_recipient_00490_4']"
ng_acct_00491,Ibadan,7.3775,3.947,102.89.6.0/24,app,15500.0,8,device_00491_primary,device_00491_family,sim_00491_primary,True,3,4154.96624553687,172.64201917687473,1.583430965821595,"['ng_recipient_00491_0', 'ng_recipient_00491_1', 'ng_recipient_00491_2', 'ng_recipient_00491_3', 'ng_recipient_00491_4']"
ng_acct_00492,Enugu,6.4584,7.5464,197.211.40.0/24,app,4890.0,17,device_00492_primary,device_00492_family,sim_00492_primary,False,3,4869.178970625979,145.44279626233902,2.0715547539461707,"['ng_recipient_00492_0', 'ng_recipient_00492_1', 'ng_recipient_00492_2', 'ng_recipient_00492_3', 'ng_recipient_00492_4']"
ng_acct_00493,Lagos,6.5244,3.3792,102.88.10.0/24,agent,2970.0,11,device_00493_primary,device_00493_family,sim_00493_primary_verified,False,3,4545.087190439744,258.77833782048106,2.262701543217357,"['ng_recipient_00493_0', 'ng_recipient_00493_1', 'ng_recipient_00493_2', 'ng_recipient_00493_3', 'ng_recipient_00493_4']"
ng_acct_00494,Abuja,9.0765,7.3986,105.112.24.0/24,app,3850.0,13,device_00494_primary,device_00494_family,sim_00494_primary,False,3,4615.030502890577,165.4163133481364,1.288052532038981,"['ng_recipient_00494_0', 'ng_recipient_00494_1', 'ng_recipient_00494_2', 'ng_recipient_00494_3', 'ng_recipient_00494_4']"
ng_acct_00495,Kano,12.0022,8.592,197.210.8.0/24,app,5060.0,8,device_00495_primary,device_00495_family,sim_00495_primary,True,3,3731.4310710170407,176.8244526415993,2.764780348034925,"['ng_recipient_00495_0', 'ng_recipient_00495_1', 'ng_recipient_00495_2', 'ng_recipient_00495_3', 'ng_recipient_00495_4']"
ng_acct_00496,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,8600.0,8,device_00496_primary,device_00496_family,sim_00496_primary,False,3,1724.4008986438928,174.15816893762428,2.699764037056947,"['ng_recipient_00496_0', 'ng_recipient_00496_1', 'ng_recipient_00496_2', 'ng_recipient_00496_3', 'ng_recipient_00496_4']"
ng_acct_00497,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,5610.0,16,device_00497_primary,device_00497_family,sim_00497_primary_verified,False,3,4338.981563923105,150.27069351695056,2.3483562803666747,"['ng_recipient_00497_0', 'ng_recipient_00497_1', 'ng_recipient_00497_2', 'ng_recipient_00497_3', 'ng_recipient_00497_4']"
ng_acct_00498,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,2800.0,21,device_00498_primary,device_00498_family,sim_00498_primary,False,3,4762.313406979203,152.0118054391161,2.17337699810273,"['ng_recipient_00498_0', 'ng_recipient_00498_1', 'ng_recipient_00498_2', 'ng_recipient_00498_3', 'ng_recipient_00498_4']"
ng_acct_00499,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,9770.0,17,device_00499_primary,device_00499_family,sim_00499_primary,True,2,4098.55574618152,179.3340119640352,2.0762787913826277,"['ng_recipient_00499_0', 'ng_recipient_00499_1', 'ng_recipient_00499_2', 'ng_recipient_00499_3', 'ng_recipient_00499_4']"
ng_acct_00500,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,4850.0,17,device_00500_primary,device_00500_family,sim_00500_primary,True,3,3633.5937124245334,146.81973775592036,2.7944861314040637,"['ng_recipient_00500_0', 'ng_recipient_00500_1', 'ng_recipient_00500_2', 'ng_recipient_00500_3', 'ng_recipient_00500_4']"
ng_acct_00501,Kano,12.0022,8.592,197.210.8.0/24,ussd,7080.0,19,device_00501_primary,device_00501_family,sim_00501_primary,True,4,3112.4438988836287,198.2565644125872,2.8819132801743246,"['ng_recipient_00501_0', 'ng_recipient_00501_1', 'ng_recipient_00501_2', 'ng_recipient_00501_3', 'ng_recipient_00501_4']"
ng_acct_00502,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,4670.0,10,device_00502_primary,device_00502_family,sim_00502_primary,True,3,3869.307925757156,228.1690513212202,2.423640099319531,"['ng_recipient_00502_0', 'ng_recipient_00502_1', 'ng_recipient_00502_2', 'ng_recipient_00502_3', 'ng_recipient_00502_4']"
ng_acct_00503,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,8710.0,15,device_00503_primary,device_00503_family,sim_00503_primary,False,3,4281.6385842333,167.76978701770514,2.5253402260154676,"['ng_recipient_00503_0', 'ng_recipient_00503_1', 'ng_recipient_00503_2', 'ng_recipient_00503_3', 'ng_recipient_00503_4']"
ng_acct_00504,Enugu,6.4584,7.5464,197.211.40.0/24,app,640.0,15,device_00504_primary,device_00504_family,sim_00504_primary,True,2,3864.2189554341985,199.1219981344898,2.5624640410108914,"['ng_recipient_00504_0', 'ng_recipient_00504_1', 'ng_recipient_00504_2', 'ng_recipient_00504_3', 'ng_recipient_00504_4']"
ng_acct_00505,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,3460.0,14,device_00505_primary,device_00505_family,sim_00505_primary,False,3,3846.426284979086,227.52154192608376,2.5448766476864666,"['ng_recipient_00505_0', 'ng_recipient_00505_1', 'ng_recipient_00505_2', 'ng_recipient_00505_3', 'ng_recipient_00505_4']"
ng_acct_00506,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,9400.0,7,device_00506_primary,device_00506_family,sim_00506_primary,True,3,3451.239863584575,193.14246042481906,2.2437588275343248,"['ng_recipient_00506_0', 'ng_recipient_00506_1', 'ng_recipient_00506_2', 'ng_recipient_00506_3', 'ng_recipient_00506_4']"
ng_acct_00507,Kano,12.0022,8.592,197.210.8.0/24,agent,10580.0,13,device_00507_primary,device_00507_family,sim_00507_primary,False,3,4512.9893094679555,146.55538381354367,2.352386189401785,"['ng_recipient_00507_0', 'ng_recipient_00507_1', 'ng_recipient_00507_2', 'ng_recipient_00507_3', 'ng_recipient_00507_4']"
ng_acct_00508,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,5350.0,12,device_00508_primary,device_00508_family,sim_00508_primary,False,3,4190.902358456331,176.88742449431896,2.767589837799292,"['ng_recipient_00508_0', 'ng_recipient_00508_1', 'ng_recipient_00508_2', 'ng_recipient_00508_3', 'ng_recipient_00508_4']"
ng_acct_00509,Ibadan,7.3775,3.947,102.89.6.0/24,app,2890.0,21,device_00509_primary,device_00509_family,sim_00509_primary_verified,False,3,3723.650450024155,186.88891700819988,1.7247382680634753,"['ng_recipient_00509_0', 'ng_recipient_00509_1', 'ng_recipient_00509_2', 'ng_recipient_00509_3', 'ng_recipient_00509_4']"
ng_acct_00510,Enugu,6.4584,7.5464,197.211.40.0/24,app,4560.0,14,device_00510_primary,device_00510_family,sim_00510_primary,False,2,2998.321292593627,153.06165724915593,2.0527676944601154,"['ng_recipient_00510_0', 'ng_recipient_00510_1', 'ng_recipient_00510_2', 'ng_recipient_00510_3', 'ng_recipient_00510_4']"
ng_acct_00511,Lagos,6.5244,3.3792,102.88.10.0/24,app,28170.0,17,device_00511_primary,device_00511_family,sim_00511_primary,False,3,3933.8143267348505,169.36822032040558,2.4035360331904068,"['ng_recipient_00511_0', 'ng_recipient_00511_1', 'ng_recipient_00511_2', 'ng_recipient_00511_3', 'ng_recipient_00511_4']"
ng_acct_00512,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,3930.0,18,device_00512_primary,device_00512_family,sim_00512_primary,False,3,3757.7379106652397,192.33943879788254,2.3358589200010207,"['ng_recipient_00512_0', 'ng_recipient_00512_1', 'ng_recipient_00512_2', 'ng_recipient_00512_3', 'ng_recipient_00512_4']"
ng_acct_00513,Kano,12.0022,8.592,197.210.8.0/24,ussd,3990.0,13,device_00513_primary,device_00513_family,sim_00513_primary,True,3,3226.0392798863436,164.19211596659585,2.254081088578367,"['ng_recipient_00513_0', 'ng_recipient_00513_1', 'ng_recipient_00513_2', 'ng_recipient_00513_3', 'ng_recipient_00513_4']"
ng_acct_00514,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,3500.0,21,device_00514_primary,device_00514_family,sim_00514_primary_verified,False,2,3933.8969228887604,164.46437419015427,2.279603675145401,"['ng_recipient_00514_0', 'ng_recipient_00514_1', 'ng_recipient_00514_2', 'ng_recipient_00514_3', 'ng_recipient_00514_4']"
ng_acct_00515,Ibadan,7.3775,3.947,102.89.6.0/24,app,4970.0,18,device_00515_primary,device_00515_family,sim_00515_primary_verified,True,3,3775.2066276803293,141.87826597653174,1.8415456108733643,"['ng_recipient_00515_0', 'ng_recipient_00515_1', 'ng_recipient_00515_2', 'ng_recipient_00515_3', 'ng_recipient_00515_4']"
ng_acct_00516,Enugu,6.4584,7.5464,197.211.40.0/24,app,3260.0,10,device_00516_primary,device_00516_family,sim_00516_primary_verified,True,3,3781.307757463033,174.76507260470413,2.789155072658466,"['ng_recipient_00516_0', 'ng_recipient_00516_1', 'ng_recipient_00516_2', 'ng_recipient_00516_3', 'ng_recipient_00516_4']"
ng_acct_00517,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,1900.0,20,device_00517_primary,device_00517_family,sim_00517_primary,False,3,4056.0470057684042,123.48124847784956,3.147280750678622,"['ng_recipient_00517_0', 'ng_recipient_00517_1', 'ng_recipient_00517_2', 'ng_recipient_00517_3', 'ng_recipient_00517_4']"
ng_acct_00518,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,1160.0,20,device_00518_primary,device_00518_family,sim_00518_primary_verified,True,2,4350.082350449281,192.3637193697691,2.4535823131941314,"['ng_recipient_00518_0', 'ng_recipient_00518_1', 'ng_recipient_00518_2', 'ng_recipient_00518_3', 'ng_recipient_00518_4']"
ng_acct_00519,Kano,12.0022,8.592,197.210.8.0/24,app,3580.0,10,device_00519_primary,device_00519_family,sim_00519_primary,False,3,4011.6340667158506,181.93649818087684,2.621045852733282,"['ng_recipient_00519_0', 'ng_recipient_00519_1', 'ng_recipient_00519_2', 'ng_recipient_00519_3', 'ng_recipient_00519_4']"
ng_acct_00520,Port Harcourt,4.8156,7.0498,41.58.32.0/24,agent,11660.0,12,device_00520_primary,device_00520_family,sim_00520_primary,True,3,2344.9991114372115,218.7010268153231,2.3352154549651254,"['ng_recipient_00520_0', 'ng_recipient_00520_1', 'ng_recipient_00520_2', 'ng_recipient_00520_3', 'ng_recipient_00520_4']"
